tweet_id,text,in_response_to_tweet_id
2036295,@602033 Hey there! Can you DM us a screenshot of the Spotify payment? Make sure it doesn't show your private payment info /RB https://t.co/ldFdZRiNAt,2036296.0
2036297,@259180 We'd like to check backstage. Could you DM us the Spotify URI? Just right-click the Playlist &gt; Share &gt; Copy Spotify URI. /RH https://t.co/ldFdZRiNAt,2036298.0
2036302,@602035 Hey Marla! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,2036303.0
2036304,"@602036 Hi Matthias, help's here! Could you DM us your username and email address? We'll take a closer look /JQ https://t.co/ldFdZRiNAt",2036305.0
2036309,"@602038 Hi! We appreciate your feedback, and we'll pass it on to the right team. In the meantime, you can vote for it at https://t.co/3jHA9etigY /MO",2036310.0
2036354,@602051 Hi! Help's here. Can you DM us the email addresses registered in both yours and your wife's accounts? We'll take a look /DD https://t.co/ldFdZRiNAt,2036355.0
2036358,@602053 Hey Bre! Pre-sale codes are being sent out by email to some of dvsn's biggest fans on Spotify. Hopefully you're one of them 😁 /DQ,2036359.0
2036372,"@602058 Hey David! Don't worry, we'll help out. We'd like to share more info with you. Can you send us a DM instead? /DQ https://t.co/ldFdZRiNAt",2036373.0
2036381,"@517601 Hey there! Here's a playlist with some of our favorite clean tracks, hopefully it's up your alley: https://t.co/EzszDX2laS 🔥 /TB",2036382.0
2036383,@602062 Hey Chris! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback at https://t.co/T3vZnSL3od /CP,2036384.0
2036390,"@602064 Don't worry, we've now passed this on to the right folks. If there's anything else that we can help you with, just send a tweet our way /CH",2036391.0
2036392,"@602064 Hey Marlon! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /TY",2036393.0
2036454,"@602090 Hi Mary! Our logo's slightly tilted, but we don't have any info to share about it right now. We're here for you if there's anything else /YM",2036455.0
2036456,@602031 We're afraid we don't have any more info about this. We’re still working on it and we'll keep everyone posted once we have updates /JU,2036457.0
2036517,"@602108 Hey there, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",2036518.0
1707182,"@517366 Thanks. We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /LO",1707181.0
2036678,@602160 Hey there! Could you DM us your moms account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt,2036679.0
2036784,"@602191 1: Hey! We can help out in English via Twitter, but we also have French support via email at https://t.co/ZgU70TbP8M. If you'd like...",2036785.0
2036786,"@602191 2: us to confinue helping out here, can you us your account's email address via DM? We'll take a look backstage /AR https://t.co/ldFdZRiNAt",2036785.0
2036943,@602239 Hey Brenda! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,2036944.0
2037049,@602276 Hey! We appreciate the feedback. We'll let the right team know it's something you'd like to have again /JL,1317762.0
2037059,@602280 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /RB,2037060.0
2037061,@602280 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,189935.0
2037073,@602286 Hi Reggie! Help's here. Can you DM us your account's email address? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,2037075.0
2037076,"@533191 Hey again! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /YM",2037077.0
2037081,@602287 Hey Jin! Can you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt,2037082.0
2037083,"@602288 We hear you, Kaitlyn! Your feedback has been noted and passed onto the team 👊🏼 /KL",2037085.0
2037086,"@602288 You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /KL",2037084.0
2037087,@602289 Hey there! Can you DM us your account's username instead? We'll take a look /RB https://t.co/ldFdZRiNAt,2037088.0
2037089,"@602290 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /RB",2037091.0
2037092,"@602290 No worries! Just DM us your account's email address, and let us know what's going on as well /RB https://t.co/ldFdZRiNAt",2037090.0
2037099,@602294 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /RB,2037100.0
2037107,"@602298 Hey Erin! This isn't possible right now, but you can show your support for the idea in our Community: https://t.co/oGDLtirXki /NS",2037108.0
2037109,"@602299 Hi there, help's here! Could you DM us your username and email address? We'll take a closer look /JQ https://t.co/ldFdZRiNAt",2037110.0
2037113,"@602300 Hey Sarah, help's here! Could you DM us your account's email address and username? We'll check backstage for you /BX https://t.co/ldFdZRiNAt",2037114.0
2037118,@602302 Hi Hannah! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ,2037119.0
2037126,"@602307 Hey there! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",2037127.0
2037128,"@515262 Just to check, are you thumbing down the tracks you don't want on that radio station? That should help the app match your preferences /NQ",2037129.0
2037141,"@602310 Hey Samantha, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",2037142.0
2037200,@602330 Hey Alex! Could you DM us your family member's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,2037201.0
1708806,"@517798 1: Hi! We're afraid it's not possible to pay for the student discount using the Pay by Mobile option, but you can use a debit card... /AK",1708805.0
2037206,"@602333 Hey Sophie, we're here to help! Could you DM us with your account's username and email address? We'll take a look backstage /TB https://t.co/ldFdZRiNAt",2037207.0
2037210,"@602335 Hey Jaime, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",2037211.0
2037256,"@602357 Hey, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help /RH",2037257.0
2037264,"@602360 Hey Dian, help's arrived! Could you DM us your username and email address? We'll take a look backstage /JQ https://t.co/ldFdZRiNAt",2037265.0
2037272,@602364 Hey! We're afraid we don't have a military discount yet. Show your support here to help make it happen: https://t.co/XmDgzVaBbQ /RH,2037273.0
1709578,"@517998 1: Thanks. We found out that the track is currently unavailable. Fingers crossed we'll be able to have it soon, but there's info about...",1709577.0
2037285,@602370 Hi Arjun! We'd suggest deleting your tweet as it contains private info. Could you send it through DM instead? We'll check backstage /RH https://t.co/ldFdZRiNAt,2037286.0
2037392,@602410 Hey Azwan! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,2037393.0
2037580,@602469 Hey there! We were able to find some info about your account. Can you send us a DM? We'll get the ball rolling after that /RB https://t.co/ldFdZRiNAt,2037581.0
2037584,@602471 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,2037585.0
1713321,@518914 2: support team at https://t.co/ZgU70TbP8M. Could you send us a DM with your account's email address or... https://t.co/ldFdZRiNAt,1713320.0
1713322,"@518914 1: Hey, help's arrived! We currently don't have telephone support, but we can help on Twitter. You can also get in touch with our email... https://t.co/ldFdZRiNAt",1713320.0
2037601,"@602479 Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",2037602.0
2037611,"@537161 Hey Justin! Don't worry, help's here. Can you DM us the email addresses or usernames of your accounts? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",2037612.0
2037632,"@602486 Hey Merik! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",2037633.0
2037684,"@602504 Hey! Can you tell us what's happening exactly? Also, can you tell us what device, operating system, and Spotify version you're using? /CH",2037685.0
2037694,@355282 Hey there! What's happening exactly? Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,2037695.0
2037823,@602544 Hey! We can see why this'd be useful. You can help make it happen by supporting this idea in our Community: https://t.co/2MDGCLPOX5 /RI,2037824.0
2037907,@602557 Hey there! We're here to help. Can you DM us your account's email address or username? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,2037908.0
1715470,"@519526 1: Got it. Looks like that song isn't available in the US right now. This boils down to licensing, but fingers crossed it'll be...",1715469.0
2037967,"@602577 Hey Will. Don't worry, we'll look into this. Can you give us your username or email address so we can check your account? /JU https://t.co/ldFdZRiNAt",2037968.0
2037994,@602587 Hey! Spotify doesn’t censor music – we make it available in whatever form it’s given to us. More info here: https://t.co/8oSIltuHIG /MT,2037995.0
2037996,@602588 Hey! Can you try copying the Album Link from the web player and looking it up on the app? Just click on the 3 dots &gt; Copy Album Link /RH,2037997.0
2038048,"@602610 Hey Austin, help's arrived! Could you DM us your email address and username? We'll see what we can suggest /JQ https://t.co/ldFdZRiNAt",2038049.0
2038088,@602626 Hi Margo. We're glad you enjoyed the experience. Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,2038089.0
2038142,"@602639 Hey there! Sorry to hear that. Don't worry, we're here to help. Can you DM us your account's username or email address? /AP https://t.co/ldFdZRiNAt",2038143.0
2038172,"@602650 Hi there! Can you DM us your account's email address or username, as well as the plan owner's? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt",2038173.0
2038176,@602652 Hey there! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /NQ,2038177.0
2038198,"@602659 Hey! Unfortunately we're unable to recover your previous Discover Weekly. Be sure to save your favorites, so you don't miss out /NQ",2038199.0
2038296,@602682 Hey Matt! We'd suggest deleting your tweet since it contains private info. Can you DM us your account's email address instead? /JS https://t.co/ldFdZRiNAt,2038297.0
2038310,@602687 Hey there! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /AR,189829.0
